,Unnamed: 0.1,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,location,style,house_age
14252,14252,14252,2193340120,20140604T000000,572000.0,3,2.25,1830.0,7897,1.0,0,0,4,8,1290,540.0,1986.0,0,98052,47.6914,-122.103,1990,8306,Rural,Colonial,36
14253,14253,14253,7954310210,20150430T000000,615000.0,4,2.5,3010.0,6903,2.0,0,0,3,9,3010,0.0,2001.0,0,98056,47.5213,-122.193,2860,6435,Urban,Colonial,21
14254,14254,14254,2425049107,20150305T000000,1950000.0,4,3.75,4150.0,17424,1.0,0,0,3,9,3130,1020.0,1963.0,2000,98039,47.639,-122.236,3930,21420,Suburban,Ranch,59
14255,14255,14255,1338300555,20150320T000000,1230000.0,6,2.25,,4320,2.0,0,0,3,9,2130,800.0,1913.0,0,98112,47.6295,-122.306,2860,4320,Urban,Ranch,109
14256,14256,14256,8944310330,20140819T000000,375000.0,3,2.5,1520.0,5649,2.0,0,0,4,7,1520,0.0,,0,98034,47.7221,-122.162,1540,5000,Suburban,Cape Cod,33
14257,14257,14257,2551500180,20140905T000000,295000.0,3,1.75,1250.0,9486,1.0,0,0,4,6,1250,0.0,1971.0,0,98070,47.4341,-122.446,1270,9600,Rural,Cape Cod,51
14258,14258,14258,9212900180,20140625T000000,760000.0,4,2.5,2760.0,6000,2.0,0,0,5,7,2230,530.0,1942.0,0,98115,47.6877,-122.295,1600,6000,Rural,Colonial,80
14259,14259,14259,2473460650,20150407T000000,347000.0,3,1.75,1330.0,7848,1.0,0,0,3,8,1330,0.0,1978.0,0,98058,47.4463,-122.127,2110,8497,Urban,Victorian,44
14260,14260,14260,2856101755,20150504T000000,712000.0,3,2.0,1700.0,5100,1.5,0,0,4,7,1500,200.0,1924.0,0,98117,47.679,-122.39,1700,5100,Urban,Ranch,98
14261,14261,14261,3080000040,20140515T000000,495000.0,4,2.0,,4000,1.5,0,0,5,7,1210,840.0,1941.0,0,98144,47.5799,-122.306,1310,4000,Urban,Cape Cod,81
14262,14262,14262,1224049080,20140620T000000,925000.0,4,2.0,,10437,1.0,0,0,4,8,2040,1100.0,,0,98040,47.5786,-122.229,2010,10437,Suburban,Ranch,63
14263,14263,14263,9547200835,20150402T000000,775000.0,3,1.0,2030.0,4080,,0,0,4,7,1840,190.0,1908.0,0,98115,47.6765,-122.308,2030,4080,Urban,Contemporary,114
14264,14264,14264,4363700365,20140801T000000,429000.0,4,2.5,2100.0,7920,1.5,0,0,4,6,1400,700.0,1916.0,0,98126,47.5293,-122.371,1230,7920,Urban,Cape Cod,106
14265,14265,14265,7683800212,20141218T000000,229000.0,3,1.0,1010.0,12705,,0,0,4,7,1010,0.0,1959.0,0,98003,47.3348,-122.303,1490,10200,Suburban,Ranch,63
14266,14266,14266,1324079054,20140922T000000,400000.0,4,1.5,1980.0,113691,1.0,0,0,3,7,1980,0.0,1962.0,0,98024,47.5606,-121.853,1980,89298,Suburban,Contemporary,60
14267,14267,14267,2141330360,20140729T000000,625000.0,4,2.25,2100.0,8290,2.0,0,0,4,8,2100,0.0,1978.0,0,98006,47.5595,-122.129,2100,8290,Urban,Victorian,44
14268,14268,14268,6450302546,20141021T000000,130000.0,2,1.0,840.0,6654,1.0,0,0,3,7,840,0.0,1951.0,0,98133,47.7319,-122.335,1350,5831,Suburban,Colonial,71
14269,14269,14269,7972600676,20141104T000000,349000.0,3,1.75,1690.0,5080,1.0,0,0,3,7,1190,500.0,1976.0,0,98106,47.5312,-122.348,1300,5080,Suburban,Victorian,46
14270,14270,14270,922059161,20140922T000000,365000.0,3,2.0,2140.0,26600,1.0,0,0,4,7,2140,0.0,1983.0,0,98031,47.4066,-122.169,2310,8783,Rural,Cape Cod,39
14271,14271,14271,2770601461,20150317T000000,487500.0,3,2.5,1810.0,1988,2.0,0,0,3,7,1350,460.0,,0,98199,47.6513,-122.385,1600,1525,Rural,Contemporary,25
14272,14272,14272,8079010230,20140603T000000,475000.0,3,2.5,2600.0,7210,,0,0,3,8,2600,0.0,1989.0,0,98059,47.5123,-122.151,2350,7225,Suburban,Contemporary,33
14273,14273,14273,5458800620,20140924T000000,685000.0,3,1.75,1650.0,8400,1.0,0,0,3,8,1470,180.0,1959.0,0,98040,47.5766,-122.236,2020,7777,Suburban,Contemporary,63
14274,14274,14274,5318101075,20140811T000000,960000.0,3,1.75,2460.0,4800,1.0,0,0,4,7,1230,1230.0,1938.0,0,98112,47.6343,-122.282,2860,4800,Suburban,Ranch,84
14275,14275,14275,5430300120,20141113T000000,1100000.0,5,2.25,,7620,2.0,0,0,3,7,2880,1440.0,1973.0,2014,98115,47.6824,-122.287,1880,7620,Suburban,Ranch,49
14276,14276,14276,1442700360,20150320T000000,428000.0,3,2.25,2600.0,15000,,0,0,3,9,2600,0.0,1978.0,0,98038,47.3719,-122.056,2380,15000,Urban,Victorian,44
14277,14277,14277,5651010150,20150510T000000,435000.0,3,2.5,,5790,2.0,0,0,4,7,1930,0.0,1988.0,0,98011,47.7733,-122.17,1790,4901,Suburban,Contemporary,34
14278,14278,14278,6908200021,20141028T000000,769950.0,3,2.0,2190.0,5400,1.0,0,2,5,7,1260,930.0,1952.0,0,98107,47.6737,-122.4,2160,5400,Urban,Ranch,70
14279,14279,14279,2201500555,20140929T000000,385000.0,3,1.0,1420.0,10980,,0,0,4,7,1200,220.0,1954.0,0,98006,47.574,-122.138,1630,9763,Suburban,Ranch,68
14280,14280,14280,255550150,20141118T000000,352000.0,3,2.5,2090.0,3002,2.0,0,0,3,7,1670,420.0,2005.0,0,98019,47.745,-121.984,2090,3163,Urban,Colonial,17
14281,14281,14281,524069011,20140911T000000,622500.0,3,2.5,,14374,2.0,0,0,3,8,2290,0.0,1983.0,2012,98075,47.5886,-122.074,2290,33450,Suburban,Contemporary,39
14282,14282,14282,7504010760,20150212T000000,660000.0,3,3.0,2470.0,11900,2.0,0,0,3,9,2290,180.0,1976.0,0,98074,47.641,-122.057,2590,11900,Suburban,Contemporary,46
14283,14283,14283,1788800610,20140902T000000,105000.0,3,1.0,840.0,8400,1.0,0,0,3,6,840,0.0,1959.0,0,98023,47.3277,-122.343,840,9450,Suburban,Colonial,63
14284,14284,14284,7192800145,20141202T000000,420000.0,2,1.0,,4480,1.0,0,0,5,7,1400,700.0,1908.0,0,98126,47.574,-122.372,1570,4400,Urban,Cape Cod,114
14285,14285,14285,5566100145,20140903T000000,499950.0,3,1.5,1360.0,11250,1.0,0,0,4,7,1360,0.0,1955.0,0,98006,47.5697,-122.177,1440,11250,Urban,Cape Cod,67
14286,14286,14286,2024059052,20140814T000000,975000.0,6,3.0,,22421,1.0,0,0,5,9,2270,1150.0,1948.0,0,98006,47.5508,-122.189,2430,15560,Suburban,Ranch,74
14287,14287,14287,2436700540,20141001T000000,665000.0,3,2.75,1930.0,2960,1.5,0,0,5,7,1490,440.0,1929.0,0,98105,47.6659,-122.287,2080,3760,Suburban,Victorian,93
14288,14288,14288,7200001608,20140701T000000,540000.0,4,2.5,2180.0,10140,1.0,0,0,4,7,1180,1000.0,1968.0,0,98052,47.6822,-122.111,1840,9375,Suburban,Victorian,54
14289,14289,14289,5612100065,20140529T000000,400000.0,4,2.0,1670.0,12056,1.0,0,0,3,7,1670,0.0,,0,98028,47.7418,-122.244,1860,12056,Rural,Victorian,67
14290,14290,14290,7785380150,20141215T000000,469950.0,4,2.75,2720.0,6427,1.0,0,0,3,8,1650,1070.0,2008.0,0,98146,47.4931,-122.354,2720,8484,Rural,Cape Cod,14
14291,14291,14291,4178310040,20141016T000000,777000.0,4,2.5,3170.0,9900,,0,0,4,8,3170,0.0,1979.0,0,98007,47.6181,-122.147,2540,12400,Suburban,Colonial,43
14292,14292,14292,1708400555,20140625T000000,346500.0,2,1.75,1610.0,6300,1.0,0,0,3,7,1010,600.0,1941.0,0,98108,47.554,-122.304,1370,5225,Urban,Cape Cod,81
14293,14293,14293,3629760330,20150311T000000,685000.0,3,2.5,2370.0,4950,2.0,0,0,3,8,2370,0.0,2003.0,0,98029,47.5465,-122.013,2230,4950,Suburban,Contemporary,19
14294,14294,14294,5469501830,20140624T000000,396500.0,3,2.5,2590.0,18980,1.0,0,0,4,10,2590,0.0,,0,98042,47.3839,-122.153,3110,14652,Rural,Ranch,46
14295,14295,14295,9829201058,20140504T000000,783500.0,3,2.5,2850.0,7130,2.0,0,0,3,10,1990,860.0,1980.0,0,98122,47.603,-122.289,2280,6459,Urban,Cape Cod,42
14296,14296,14296,1931300175,20140702T000000,575000.0,4,2.0,1660.0,4800,1.5,0,0,3,7,1660,0.0,1922.0,0,98103,47.6556,-122.345,1660,4800,Suburban,Ranch,100
14297,14297,14297,7237500360,20141106T000000,1500000.0,4,4.25,5550.0,12968,2.0,0,0,3,11,5550,0.0,2005.0,0,98059,47.5305,-122.135,4750,13001,Urban,Victorian,17
14298,14298,14298,923000120,20150408T000000,515000.0,3,1.5,2200.0,7620,1.0,0,0,4,7,1130,1070.0,1942.0,0,98177,47.7263,-122.363,2170,7672,Rural,Cape Cod,80
14299,14299,14299,1446800995,20140805T000000,300000.0,3,2.5,2020.0,6628,1.0,0,0,4,7,1250,770.0,1963.0,0,98168,47.4934,-122.332,1540,9995,Urban,Contemporary,59
14300,14300,14300,8732000410,20150114T000000,272000.0,3,1.5,1760.0,9600,1.0,0,0,4,7,1760,0.0,1966.0,0,98031,47.4085,-122.195,1450,9600,Urban,Colonial,56
14301,14301,14301,7303100210,20140527T000000,355000.0,4,2.25,1810.0,4970,2.0,0,0,3,7,1810,0.0,2003.0,0,98059,47.5003,-122.156,1810,4858,Suburban,Contemporary,19
14302,14302,14302,3348401622,20140731T000000,223000.0,3,2.0,1310.0,8440,1.0,0,0,5,6,1310,0.0,1951.0,0,98178,47.5003,-122.269,1790,10775,Suburban,Cape Cod,71
14303,14303,14303,3793501400,20140820T000000,397000.0,4,2.5,3000.0,8584,2.0,0,0,3,7,3000,0.0,2003.0,0,98038,47.369,-122.032,2610,7570,Suburban,Contemporary,19
14304,14304,14304,2872100385,20150318T000000,460000.0,2,2.0,,5000,,0,0,5,6,1080,0.0,1923.0,0,98117,47.6826,-122.394,1530,5000,Suburban,Contemporary,99
14305,14305,14305,1689400150,20150206T000000,848000.0,3,2.75,2170.0,2738,,0,0,4,9,1550,620.0,1930.0,0,98109,47.6389,-122.349,1170,1062,Suburban,Contemporary,92
14306,14306,14306,2887701251,20141007T000000,392800.0,2,1.0,740.0,4275,1.0,0,0,5,6,740,0.0,1924.0,0,98115,47.688,-122.308,1900,4275,Suburban,Victorian,98
14307,14307,14307,3528000040,20141001T000000,1690000.0,3,3.25,5290.0,224442,2.0,0,0,4,11,4540,750.0,1988.0,0,98053,47.6671,-122.051,3750,84936,Suburban,Colonial,34
14308,14308,14308,3528000040,20150326T000000,1800000.0,3,3.25,5290.0,224442,2.0,0,0,4,11,4540,750.0,1988.0,0,98053,47.6671,-122.051,3750,84936,Urban,Contemporary,34
14309,14309,14309,3787000120,20150122T000000,577000.0,3,2.25,2370.0,7878,2.0,0,0,3,8,2370,0.0,1985.0,0,98034,47.7281,-122.168,1870,7766,Suburban,Ranch,37
14310,14310,14310,5693500760,20140707T000000,570000.0,3,1.0,,3330,1.5,0,0,4,7,1390,500.0,1901.0,0,98103,47.6597,-122.352,1530,3330,Suburban,Victorian,121
14311,14311,14311,8892900180,20140617T000000,250000.0,3,1.75,1160.0,6134,,0,0,3,7,1160,0.0,,0,98002,47.3414,-122.218,1330,6301,Rural,Cape Cod,24
14312,14312,14312,5458800330,20140904T000000,645000.0,4,1.75,1550.0,7350,1.5,0,0,4,8,1550,0.0,1958.0,0,98040,47.5795,-122.235,1860,7350,Rural,Contemporary,64
14313,14313,14313,1560930450,20141024T000000,567500.0,3,2.5,3090.0,67082,2.0,0,0,3,9,3090,0.0,1990.0,0,98038,47.4032,-122.023,3650,62290,Rural,Ranch,32
14314,14314,14314,6699930360,20140722T000000,337000.0,4,2.5,2610.0,5240,,0,0,3,8,2610,0.0,2004.0,0,98038,47.345,-122.042,2480,5240,Urban,Colonial,18
14315,14315,14315,1423900580,20140625T000000,280000.0,3,1.75,1230.0,8250,1.0,0,0,3,7,1230,0.0,,0,98058,47.4526,-122.176,1250,8250,Suburban,Cape Cod,56
14316,14316,14316,7338000730,20140728T000000,167000.0,3,1.5,1280.0,5547,2.0,0,0,4,6,1280,0.0,1985.0,0,98002,47.3344,-122.215,1150,4500,Suburban,Colonial,37
14317,14317,14317,4364700730,20140530T000000,280000.0,2,1.0,1880.0,7560,,0,0,3,6,940,940.0,1919.0,0,98126,47.5261,-122.374,1280,7560,Urban,Ranch,103
14318,14318,14318,7305300760,20141222T000000,317500.0,2,1.5,1220.0,8409,1.0,0,0,4,6,1220,0.0,1948.0,0,98155,47.7534,-122.324,1130,8409,Suburban,Ranch,74
14319,14319,14319,2488200455,20140703T000000,405500.0,2,2.75,,1252,2.0,0,0,3,8,1120,230.0,2006.0,0,98136,47.522,-122.39,1410,1265,Urban,Ranch,16
14320,14320,14320,318900120,20150123T000000,495000.0,4,2.5,,15336,,0,0,3,8,2370,0.0,1995.0,0,98024,47.5633,-121.901,2110,15925,Urban,Colonial,27
14321,14321,14321,7504110330,20150128T000000,691000.0,4,3.0,3040.0,11651,2.0,0,0,3,10,3040,0.0,1987.0,0,98074,47.6348,-122.038,2540,11815,Urban,Cape Cod,35
14322,14322,14322,2222039011,20141103T000000,480000.0,5,1.75,2080.0,217800,1.0,0,0,5,7,2080,0.0,,0,98070,47.3884,-122.404,1670,213008,Suburban,Ranch,59
14323,14323,14323,6021502300,20150211T000000,549010.0,2,1.75,1560.0,4141,1.0,0,0,4,7,880,680.0,1942.0,0,98117,47.6863,-122.382,1210,4141,Urban,Cape Cod,80
14324,14324,14324,3630110360,20150422T000000,750000.0,5,3.5,,5809,2.0,0,2,3,8,2980,0.0,2005.0,0,98029,47.5537,-121.996,2120,3416,Suburban,Contemporary,17
14325,14325,14325,1529300410,20150224T000000,365000.0,2,1.0,870.0,5689,1.0,0,0,4,7,870,0.0,1948.0,0,98103,47.6988,-122.351,1100,5711,Urban,Colonial,74
14326,14326,14326,2426049154,20150305T000000,412500.0,3,1.75,1660.0,10716,1.0,0,0,3,7,1100,560.0,1988.0,0,98034,47.7326,-122.234,1630,7626,Suburban,Colonial,34
14327,14327,14327,6204420180,20140603T000000,425000.0,3,2.25,1870.0,9000,,0,0,3,7,1440,430.0,,0,98011,47.7373,-122.198,1870,8640,Urban,Colonial,44
14328,14328,14328,8085400410,20150331T000000,920000.0,3,1.0,1410.0,9656,1.0,0,0,3,7,960,450.0,1953.0,0,98004,47.6354,-122.208,2410,9384,Suburban,Colonial,69
14329,14329,14329,8731980880,20141222T000000,340000.0,4,2.25,2180.0,8000,1.0,0,0,4,9,1630,550.0,1975.0,0,98023,47.317,-122.378,2310,8000,Rural,Ranch,47
14330,14330,14330,626049115,20141105T000000,405000.0,4,2.5,2620.0,8960,1.0,0,0,5,7,1520,1100.0,1955.0,0,98133,47.7642,-122.335,1880,8960,Urban,Ranch,67
14331,14331,14331,6388910040,20150324T000000,537100.0,3,2.5,2450.0,7051,1.0,0,0,3,8,1870,580.0,1990.0,0,98056,47.5308,-122.171,2450,8788,Rural,Cape Cod,32
14332,14332,14332,1748800120,20150318T000000,353500.0,4,2.5,3250.0,4650,2.0,0,0,3,8,3250,0.0,2007.0,0,98031,47.4004,-122.203,2960,4650,Urban,Cape Cod,15
14333,14333,14333,4077800582,20140912T000000,522000.0,3,1.0,1150.0,7080,1.0,0,0,3,7,1150,0.0,1952.0,0,98125,47.7106,-122.288,1490,7921,Rural,Contemporary,70
14334,14334,14334,7202260210,20141010T000000,710000.0,4,2.75,,6978,,0,0,3,8,2780,0.0,2001.0,0,98053,47.6881,-122.04,2760,5460,Urban,Contemporary,21
14335,14335,14335,5095600360,20150312T000000,329950.0,3,1.75,1360.0,13320,1.0,0,0,4,7,1360,,1985.0,0,98059,47.4625,-122.069,1580,13625,Urban,Colonial,37
14336,14336,14336,2607801120,20150420T000000,830000.0,5,2.5,2810.0,14207,1.0,0,3,3,9,1540,1270.0,1979.0,0,98008,47.5742,-122.11,3190,14000,Urban,Ranch,43
14337,14337,14337,9542200610,20150219T000000,800500.0,4,2.5,1780.0,11130,1.0,0,0,5,8,1780,0.0,1962.0,0,98005,47.5931,-122.178,2610,11130,Suburban,Contemporary,60
14338,14338,14338,8092000330,20140528T000000,168500.0,3,1.0,1100.0,10125,1.0,0,0,3,7,1100,0.0,1969.0,0,98042,47.367,-122.107,1570,10650,Urban,Ranch,53
14339,14339,14339,7852020790,20140627T000000,490000.0,3,2.5,2230.0,5348,2.0,0,0,3,8,2230,0.0,,0,98065,47.5347,-121.866,2190,5205,Urban,Cape Cod,22
14340,14340,14340,6379500227,20141006T000000,579000.0,3,2.5,1710.0,1904,2.0,0,0,3,8,1140,570.0,2003.0,0,98116,47.5827,-122.387,1260,1316,Suburban,Colonial,19
14341,14341,14341,6790200180,20140603T000000,600000.0,4,2.5,2620.0,9873,2.0,0,0,3,8,2620,0.0,,0,98075,47.5822,-122.051,2520,9935,Urban,Cape Cod,35
14342,14342,14342,1781500155,20140529T000000,445000.0,4,1.75,1990.0,4725,1.5,0,0,4,7,1190,800.0,1944.0,0,98126,47.5275,-122.38,1240,4961,Suburban,Colonial,78
14343,14343,14343,3424069154,20140624T000000,362500.0,4,1.75,1450.0,8450,1.0,0,0,3,7,1450,0.0,,0,98027,47.5289,-122.028,1540,8450,Suburban,Cape Cod,62
14344,14344,14344,1683500180,20140514T000000,234000.0,4,2.0,1630.0,9010,1.0,0,0,4,7,1050,580.0,1975.0,0,98092,47.317,-122.196,1670,7820,Urban,Contemporary,47
14345,14345,14345,1523300180,20140709T000000,321500.0,1,1.0,,1942,1.0,0,0,3,7,730,0.0,2008.0,0,98144,47.5939,-122.299,1020,2183,Suburban,Contemporary,14
14346,14346,14346,1868901120,20140606T000000,660000.0,3,1.75,1980.0,3300,1.5,0,0,4,7,1140,840.0,,0,98115,47.6733,-122.298,1590,5000,Suburban,Cape Cod,96
14347,14347,14347,822059101,20140925T000000,319000.0,4,1.0,1730.0,36356,1.5,0,0,4,6,1730,0.0,1954.0,0,98031,47.4135,-122.199,1380,14060,Suburban,Cape Cod,68
14348,14348,14348,3421069020,20141020T000000,314000.0,3,1.75,1350.0,217852,1.0,0,0,3,8,1100,250.0,1953.0,0,98022,47.2628,-122.03,2190,217800,Urban,Victorian,69
14349,14349,14349,2769602710,20141006T000000,517950.0,3,2.0,1410.0,5000,,0,0,5,7,740,670.0,1908.0,0,98107,47.6752,-122.361,1830,4000,Rural,Cape Cod,114
14350,14350,14350,6071300180,20140714T000000,525000.0,5,2.5,2360.0,10081,1.0,0,0,4,7,1180,1180.0,1961.0,0,98006,47.5552,-122.178,2200,10461,Rural,Ranch,61
14351,14351,14351,3211101010,20150211T000000,319500.0,3,1.0,,8450,1.0,0,0,5,6,1190,0.0,1961.0,0,98059,47.4807,-122.157,1660,8450,Suburban,Colonial,61
14352,14352,14352,9471201175,20140506T000000,1580000.0,4,3.25,,10920,1.5,0,0,5,9,2400,1360.0,,0,98105,47.6687,-122.264,3430,11050,Suburban,Cape Cod,72
14353,14353,14353,2009003136,20140822T000000,325000.0,1,1.0,1220.0,12426,1.0,0,4,4,6,1220,0.0,,0,98198,47.4047,-122.331,2770,22270,Suburban,Cape Cod,76
14354,14354,14354,7574910220,20140731T000000,795000.0,4,2.5,2920.0,32219,,0,0,5,10,2920,0.0,,0,98077,47.7439,-122.041,3420,37206,Urban,Victorian,27
14355,14355,14355,1370801465,20140619T000000,850000.0,2,1.75,1590.0,5136,1.5,0,3,3,9,1320,270.0,1927.0,0,98199,47.6424,-122.411,2520,5243,Urban,Contemporary,95
14356,14356,14356,1245500730,20141208T000000,1010000.0,5,3.25,3510.0,10930,2.0,0,0,3,9,3510,0.0,2013.0,0,98033,47.6914,-122.21,1970,7488,Rural,Contemporary,9
14357,14357,14357,2767603591,20140804T000000,475000.0,3,2.5,,1310,,0,0,3,8,1320,0.0,2006.0,0,98107,47.6719,-122.38,1350,1250,Suburban,Cape Cod,16
14358,14358,14358,8718500665,20140724T000000,375000.0,3,1.0,1610.0,11250,1.0,0,0,3,7,1090,520.0,1975.0,0,98028,47.7391,-122.256,2040,10692,Urban,Cape Cod,47
14359,14359,14359,106000395,20140624T000000,405000.0,3,1.0,1410.0,8053,1.0,0,0,4,7,1410,0.0,1951.0,0,98177,47.704,-122.367,1170,8042,Suburban,Colonial,71
14360,14360,14360,5538300120,20141015T000000,420000.0,4,2.5,2170.0,10500,1.0,0,0,3,7,1570,600.0,,0,98155,47.7512,-122.295,1850,11127,Urban,Colonial,60
14361,14361,14361,9405800040,20141016T000000,775000.0,4,1.75,,4800,1.5,0,0,3,7,1390,500.0,1906.0,0,98119,47.6405,-122.367,1890,4800,Urban,Colonial,116
14362,14362,14362,3630180450,20150407T000000,800000.0,4,2.75,3260.0,5000,2.0,0,0,3,9,3260,0.0,2007.0,0,98027,47.5395,-121.997,3450,6218,Urban,Ranch,15
14363,14363,14363,8126300610,20150401T000000,436800.0,3,1.75,2080.0,12714,2.0,0,0,4,8,1540,540.0,1984.0,0,98052,47.7056,-122.162,2080,12107,Suburban,Ranch,38
14364,14364,14364,546000910,20141203T000000,620000.0,3,1.75,2040.0,4005,,0,0,4,8,1740,300.0,1930.0,0,98117,47.6885,-122.38,1380,4005,Rural,Cape Cod,92
14365,14365,14365,2268000180,20150325T000000,230000.0,3,1.0,1250.0,9035,1.0,0,0,4,7,1250,0.0,1970.0,0,98003,47.275,-122.302,1350,10425,Rural,Victorian,52
14366,14366,14366,3333002450,20140708T000000,165000.0,1,1.0,850.0,8050,1.0,0,0,2,6,850,0.0,1906.0,0,98118,47.5427,-122.288,1590,5180,Rural,Contemporary,116
14367,14367,14367,3333002450,20150122T000000,490000.0,1,1.0,850.0,8050,,0,0,2,6,850,0.0,1906.0,0,98118,47.5427,-122.288,1590,5180,Urban,Ranch,116
14368,14368,14368,6072000910,20140806T000000,480000.0,3,1.75,1600.0,8400,1.0,0,0,5,8,1600,0.0,1963.0,0,98006,47.5479,-122.179,2210,8400,Urban,Colonial,59
14369,14369,14369,4113800330,20140606T000000,570000.0,3,2.5,2400.0,6975,2.0,0,0,3,9,2400,0.0,1993.0,0,98056,47.534,-122.179,2640,11172,Urban,Contemporary,29
14370,14370,14370,3764500180,20150124T000000,615000.0,3,2.25,1870.0,4894,2.0,0,0,4,8,1750,120.0,,0,98033,47.6943,-122.19,1920,5988,Urban,Colonial,30
14371,14371,14371,1326049170,20140924T000000,280000.0,3,1.0,1720.0,9605,1.0,0,0,3,7,860,860.0,,0,98028,47.7439,-122.242,1720,9998,Urban,Ranch,53
14372,14372,14372,9238450210,20140623T000000,326000.0,3,1.0,1030.0,9834,1.0,0,0,3,7,1030,,,0,98072,47.7676,-122.164,1210,9875,Suburban,Cape Cod,53
14373,14373,14373,2436700666,20150216T000000,550700.0,2,2.25,1190.0,1499,2.0,0,0,3,9,1100,90.0,2004.0,0,98105,47.6666,-122.285,1430,1332,Suburban,Cape Cod,18
14374,14374,14374,3043200035,20140701T000000,600000.0,2,1.0,910.0,2002,1.5,0,0,3,6,910,0.0,1900.0,0,98112,47.6188,-122.306,1190,1208,Suburban,Cape Cod,122
14375,14375,14375,1424069044,20140910T000000,450000.0,3,1.0,1290.0,47044,,0,0,3,7,1150,140.0,1968.0,0,98029,47.5655,-121.998,1960,49658,Suburban,Victorian,54
14376,14376,14376,3037200141,20150309T000000,546000.0,2,2.25,1530.0,1324,,0,0,3,8,1280,250.0,,0,98122,47.6032,-122.311,1410,1689,Rural,Ranch,12
14377,14377,14377,1323089107,20150121T000000,585000.0,3,2.5,2330.0,33750,2.0,0,0,3,9,2330,0.0,1983.0,2001,98045,47.4787,-121.723,2270,35000,Urban,Colonial,39
14378,14378,14378,8024201714,20141117T000000,489000.0,3,1.75,2090.0,7667,1.0,0,2,3,7,1200,890.0,1952.0,0,98115,47.7007,-122.312,1480,7666,Suburban,Contemporary,70
14379,14379,14379,9829200325,20140617T000000,765000.0,3,2.0,1570.0,7000,2.0,0,2,4,8,1050,520.0,1971.0,0,98122,47.6061,-122.286,1990,6675,Suburban,Contemporary,51
14380,14380,14380,723039189,20150102T000000,519000.0,3,1.75,,26099,1.0,0,3,4,8,1560,0.0,,0,98070,47.5023,-122.467,1760,19687,Suburban,Colonial,49
14381,14381,14381,1352300120,20140529T000000,262000.0,2,1.0,1500.0,4120,1.5,0,0,3,5,880,620.0,1928.0,0,98055,47.4857,-122.2,1300,4120,Urban,Ranch,94
14382,14382,14382,5101404351,20140702T000000,550000.0,4,2.75,,5005,1.0,0,0,3,7,1430,730.0,1987.0,0,98115,47.6971,-122.302,1770,5326,Urban,Cape Cod,35
14383,14383,14383,7211401485,20140606T000000,285000.0,2,1.0,780.0,5000,1.0,0,0,4,6,780,0.0,1943.0,0,98146,47.5112,-122.357,1030,5000,Suburban,Ranch,79
14384,14384,14384,5631500967,20150204T000000,476000.0,4,1.75,,17541,1.0,0,0,4,7,1360,980.0,1956.0,0,98028,47.745,-122.229,2250,9212,Urban,Contemporary,66
14385,14385,14385,2425049061,20140825T000000,2200000.0,3,2.0,3570.0,30456,1.0,0,1,3,8,2070,1500.0,1946.0,1982,98039,47.6413,-122.24,3570,27418,Urban,Cape Cod,76
14386,14386,14386,7518503065,20140623T000000,335000.0,1,1.0,720.0,5100,1.0,0,0,3,6,720,0.0,1907.0,0,98117,47.6821,-122.38,1320,5100,Suburban,Colonial,115
14387,14387,14387,1796000120,20141023T000000,510000.0,4,2.0,,102366,1.0,0,0,4,8,2990,0.0,1974.0,0,98092,47.3068,-122.088,2820,57140,Urban,Victorian,48
14388,14388,14388,1922059197,20140918T000000,291000.0,3,2.25,,13939,1.0,0,0,4,7,1860,0.0,1961.0,0,98030,47.3746,-122.217,1530,10018,Urban,Ranch,61
14389,14389,14389,7849201020,20140821T000000,335000.0,4,1.75,1950.0,13440,1.5,0,0,4,6,1950,0.0,1931.0,0,98065,47.5232,-121.821,1300,7432,Rural,Cape Cod,91
14390,14390,14390,1126049103,20140829T000000,415000.0,3,1.5,1860.0,9003,1.0,0,0,3,7,1490,370.0,1955.0,0,98028,47.7624,-122.26,2090,11574,Rural,Colonial,67
14391,14391,14391,65000085,20140708T000000,430000.0,3,2.0,1550.0,6039,1.0,0,0,5,7,830,720.0,1942.0,0,98126,47.5436,-122.378,1330,6042,Urban,Cape Cod,80
14392,14392,14392,9211510410,20150407T000000,270000.0,3,1.75,1610.0,6205,1.0,0,0,4,7,1210,400.0,1979.0,0,98023,47.3004,-122.383,1780,8056,Rural,Colonial,43
14393,14393,14393,2301400325,20150407T000000,760000.0,3,2.0,1810.0,4500,1.0,0,0,4,7,980,830.0,1906.0,0,98117,47.681,-122.359,1800,4500,Suburban,Ranch,116
14394,14394,14394,7132300540,20150508T000000,450000.0,2,2.0,1730.0,4248,2.0,0,0,3,7,1730,0.0,1905.0,0,98144,47.5933,-122.308,1380,4000,Suburban,Victorian,117
14395,14395,14395,323059103,20150403T000000,425000.0,3,2.5,,23522,1.0,0,0,4,7,1230,0.0,1978.0,0,98059,47.515,-122.162,2340,23522,Suburban,Cape Cod,44
14396,14396,14396,4083306705,20141121T000000,725000.0,4,2.5,,3420,1.5,0,0,4,7,1730,400.0,1916.0,0,98103,47.649,-122.336,1520,3420,Urban,Contemporary,106
